date,hosp,incid_hosp,rea,incid_rea,rad,incid_rad,pos,pos_7j,tx_pos,tx_incid,TO,pop,P,T,Ti,Tp,Td,incid_dchosp
2020-11-24,30594.0,1786.0,4277.0,270.0,154648.0,2135.0,13750.0,91102.0,7.17,135.74,0.845591142744168,67114992.0,13750.0,214425.0,20.49,6.41,319.49,457.0
2020-11-25,29944.0,1677.0,4136.0,258.0,156521.0,1929.0,12649.0,86374.0,6.9,128.7,0.81771451166469,67114992.0,12649.0,194953.0,18.85,6.49,290.48,384.0
2020-11-26,29282.0,1460.0,4006.0,192.0,158205.0,1729.0,12542.0,82068.0,6.7,122.28,0.792012653222618,67114992.0,12542.0,208277.0,18.69,6.02,310.33,340.0
2020-11-27,28620.0,1471.0,3871.0,206.0,159884.0,1720.0,12463.0,78267.0,6.52,116.62,0.765322261763543,67114992.0,12463.0,220722.0,18.57,5.65,328.87,396.0
2020-11-28,28139.0,976.0,3765.0,122.0,161106.0,1237.0,6081.0,77092.0,6.44,114.87,0.744365361803084,67114992.0,6081.0,99538.0,9.06,6.11,148.31,213.0
2020-11-29,28284.0,652.0,3744.0,102.0,161396.0,306.0,1610.0,76860.0,6.43,114.52,0.740213523131673,67114992.0,1610.0,23778.0,2.4,6.77,35.43,198.0
2020-11-30,28229.0,1257.0,3739.0,196.0,162250.0,888.0,15873.0,74963.0,6.39,111.69,0.73922499011467,67114992.0,15873.0,239380.0,23.65,6.63,356.67,408.0
2020-12-01,27611.0,1572.0,3594.0,234.0,163998.0,1768.0,12404.0,73616.0,6.36,109.69,0.71055753262159,67114992.0,12404.0,199702.0,18.48,6.21,297.55,365.0
2020-12-02,26986.0,1253.0,3478.0,161.0,165532.0,1549.0,11555.0,72522.0,6.34,108.06,0.687623566627125,67114992.0,11555.0,180961.0,17.22,6.39,269.63,312.0
2020-12-03,26675.0,1450.0,3415.0,184.0,166909.0,1403.0,12045.0,72025.0,6.34,107.32,0.67516805061289,67114992.0,12045.0,200355.0,17.95,6.01,298.52,326.0
2020-12-04,26283.0,1400.0,3283.0,165.0,168321.0,1434.0,12567.0,72129.0,6.33,107.47,0.649070778964017,67114992.0,12567.0,218862.0,18.72,5.74,326.1,284.0
2020-12-05,26040.0,1019.0,3220.0,125.0,169327.0,1041.0,6585.0,72634.0,6.34,108.22,0.636615262949783,67114992.0,6585.0,105223.0,9.81,6.26,156.78,216.0
2020-12-06,26262.0,627.0,3210.0,101.0,169555.0,236.0,1754.0,72778.0,6.34,108.44,0.634638196915777,67114992.0,1754.0,26391.0,2.61,6.65,39.32,175.0
2020-12-07,26333.0,1206.0,3188.0,203.0,170254.0,706.0,16747.0,73651.0,6.35,109.74,0.630288651640965,67114992.0,16747.0,257445.0,24.95,6.51,383.59,366.0
2020-12-08,25882.0,1597.0,3078.0,214.0,171837.0,1620.0,13258.0,74506.0,6.29,111.01,0.608540925266904,67114992.0,13258.0,225406.0,19.75,5.88,335.85,380.0
2020-12-09,25526.0,1380.0,3031.0,170.0,173216.0,1423.0,12744.0,75695.0,6.26,112.78,0.599248714907078,67114992.0,12744.0,207141.0,18.99,6.15,308.64,296.0
2020-12-10,25199.0,1445.0,2949.0,191.0,174627.0,1438.0,13568.0,77218.0,6.24,115.05,0.583036773428233,67114992.0,13568.0,226602.0,20.22,5.99,337.63,297.0
2020-12-11,24943.0,1340.0,2874.0,180.0,175860.0,1241.0,14095.0,78745.0,6.18,117.33,0.568208778173191,67114992.0,14095.0,252528.0,21.0,5.58,376.26,306.0
2020-12-12,24948.0,1097.0,2851.0,127.0,176712.0,875.0,7850.0,80009.0,6.14,119.21,0.563661526294978,67114992.0,7850.0,133191.0,11.7,5.89,198.45,199.0
2020-12-13,25207.0,669.0,2861.0,89.0,176964.0,266.0,2049.0,80304.0,6.13,119.65,0.565638592328984,67114992.0,2049.0,34380.0,3.05,5.96,51.23,150.0
2020-12-14,25449.0,1324.0,2896.0,210.0,177616.0,693.0,19700.0,83254.0,6.07,124.05,0.572558323448003,67114992.0,19700.0,329843.0,29.35,5.97,491.46,372.0
2020-12-15,25207.0,1562.0,2871.0,211.0,179056.0,1476.0,15948.0,85941.0,5.89,128.05,0.567615658362989,67114992.0,15948.0,314189.0,23.76,5.08,468.14,314.0
2020-12-16,25282.0,1664.0,2840.0,220.0,180280.0,1263.0,15406.0,88603.0,5.57,132.02,0.561486753657572,67114992.0,15406.0,337155.0,22.95,4.57,502.35,292.0
2020-12-17,25149.0,1364.0,2798.0,151.0,181475.0,1233.0,15883.0,90917.0,5.15,135.46,0.553183076314749,67114992.0,15883.0,399389.0,23.67,3.98,595.08,261.0
2020-12-18,24945.0,1285.0,2764.0,176.0,182634.0,1188.0,17501.0,94319.0,4.67,140.53,0.54646105179913,67114992.0,17501.0,507466.0,26.08,3.45,756.11,264.0
2020-12-19,24819.0,1004.0,2718.0,123.0,183540.0,916.0,10684.0,97152.0,4.37,144.75,0.537366548042705,67114992.0,10684.0,336158.0,15.92,3.18,500.87,190.0
2020-12-20,24961.0,599.0,2745.0,91.0,183775.0,245.0,3673.0,98776.0,4.28,147.17,0.54270462633452,67114992.0,3673.0,118152.0,5.47,3.11,176.04,131.0
2020-12-21,25201.0,1284.0,2737.0,179.0,184433.0,690.0,21291.0,100370.0,3.8,149.55,0.541122973507315,67114992.0,21291.0,679808.0,31.72,3.13,1012.9,354.0
2020-12-22,24932.0,1783.0,2719.0,256.0,186027.0,1621.0,18338.0,102761.0,3.36,153.11,0.537564254646105,67114992.0,18338.0,741916.0,27.32,2.47,1105.44,386.0
2020-12-23,24852.0,1426.0,2701.0,200.0,187241.0,1235.0,16836.0,104189.0,3.02,155.24,0.534005535784895,67114992.0,16836.0,734870.0,25.09,2.29,1094.94,278.0
2020-12-24,24607.0,1454.0,2643.0,187.0,188608.0,1390.0,12986.0,101293.0,2.84,150.92,0.522538552787663,67114992.0,12986.0,506023.0,19.35,2.57,753.96,292.0
2020-12-25,24359.0,743.0,2616.0,112.0,189414.0,808.0,1306.0,85104.0,2.73,126.8,0.517200474495848,67114992.0,1306.0,38774.0,1.95,3.37,57.77,159.0
2020-12-26,24444.0,513.0,2640.0,101.0,189687.0,289.0,9762.0,84180.0,2.8,125.43,0.521945432977462,67114992.0,9762.0,222824.0,14.55,4.38,332.0,146.0
2020-12-27,24620.0,589.0,2650.0,107.0,189910.0,239.0,2097.0,82603.0,2.81,123.08,0.523922499011467,67114992.0,2097.0,48018.0,3.12,4.37,71.55,175.0
2020-12-28,24645.0,1217.0,2694.0,229.0,190691.0,806.0,22064.0,83379.0,3.16,124.23,0.532621589561091,67114992.0,22064.0,397772.0,32.87,5.55,592.67,364.0
2020-12-29,24743.0,1627.0,2666.0,251.0,191775.0,1138.0,19540.0,84582.0,3.74,126.03,0.527085804665876,67114992.0,19540.0,366152.0,29.11,5.34,545.56,388.0
2020-12-30,24560.0,1404.0,2652.0,209.0,193014.0,1266.0,19204.0,86951.0,4.5,129.56,0.524317912218268,67114992.0,19204.0,399605.0,28.61,4.81,595.4,304.0
2020-12-31,24407.0,1317.0,2625.0,177.0,194190.0,1188.0,15552.0,89516.0,5.06,133.38,0.518979833926453,67114992.0,15552.0,337240.0,23.17,4.61,502.48,252.0
2021-01-01,24263.0,677.0,2609.0,99.0,194870.0,687.0,1518.0,89728.0,5.09,133.69,0.515816528272044,67114992.0,1518.0,33243.0,2.26,4.57,49.53,133.0
2021-01-02,24458.0,646.0,2632.0,101.0,195143.0,285.0,13402.0,93367.0,5.3,139.11,0.520363780150257,67114992.0,13402.0,229988.0,19.97,5.83,342.68,157.0
2021-01-03,24780.0,657.0,2665.0,101.0,195355.0,224.0,2818.0,94089.0,5.34,140.19,0.526888098062475,67114992.0,2818.0,47184.0,4.2,5.97,70.3,116.0
2021-01-04,24962.0,1262.0,2657.0,246.0,196006.0,672.0,27821.0,99844.0,5.62,148.77,0.525306445235271,67114992.0,27821.0,427677.0,41.45,6.51,637.23,380.0
2021-01-05,24871.0,1747.0,2616.0,245.0,197472.0,1474.0,22102.0,102404.0,5.84,152.58,0.517200474495848,67114992.0,22102.0,344243.0,32.93,6.42,512.92,346.0
2021-01-06,24708.0,1438.0,2607.0,234.0,198725.0,1265.0,19483.0,102682.0,6.13,152.99,0.515421115065243,67114992.0,19483.0,313035.0,29.03,6.22,466.42,291.0
2021-01-07,24488.0,1441.0,2573.0,181.0,200048.0,1362.0,18762.0,105893.0,6.33,157.78,0.508699090549624,67114992.0,18762.0,326650.0,27.96,5.74,486.7,277.0
2021-01-08,24377.0,1445.0,2606.0,245.0,201255.0,1230.0,19401.0,123771.0,6.29,184.42,0.515223408461843,67114992.0,19401.0,350050.0,28.91,5.54,521.57,281.0
2021-01-09,24240.0,944.0,2600.0,143.0,202134.0,885.0,10923.0,121297.0,6.28,180.73,0.514037168841439,67114992.0,10923.0,188864.0,16.28,5.78,281.4,171.0
2021-01-10,24526.0,729.0,2620.0,118.0,202398.0,286.0,2577.0,121056.0,6.28,180.37,0.51799130090945,67114992.0,2577.0,42292.0,3.84,6.09,63.01,151.0
2021-01-11,24812.0,1289.0,2666.0,208.0,203041.0,687.0,26079.0,119312.0,6.33,177.77,0.527085804665876,67114992.0,26079.0,396990.0,38.86,6.57,591.51,310.0
2021-01-12,24703.0,1660.0,2678.0,258.0,204359.0,1362.0,20326.0,117537.0,6.26,175.13,0.529458283906683,67114992.0,20326.0,337676.0,30.29,6.02,503.13,362.0
2021-01-13,24735.0,1588.0,2701.0,208.0,205641.0,1290.0,19839.0,117895.0,6.28,175.66,0.534005535784895,67114992.0,19839.0,312634.0,29.56,6.35,465.82,232.0
2021-01-14,24983.0,1691.0,2716.0,206.0,206771.0,1143.0,19961.0,119094.0,6.35,177.45,0.536971134835904,67114992.0,19961.0,322459.0,29.74,6.19,480.46,283.0
2021-01-15,25009.0,1634.0,2730.0,249.0,208040.0,1303.0,20902.0,120598.0,6.41,179.69,0.539739027283511,67114992.0,20902.0,350057.0,31.14,5.97,521.58,288.0
2021-01-16,24985.0,1199.0,2731.0,188.0,209025.0,1007.0,11827.0,121501.0,6.42,181.03,0.539936733886912,67114992.0,11827.0,198410.0,17.62,5.96,295.63,196.0
2021-01-17,25235.0,698.0,2766.0,136.0,209312.0,291.0,2840.0,121764.0,6.42,181.43,0.546856465005931,67114992.0,2840.0,44625.0,4.23,6.36,66.49,141.0
2021-01-18,25584.0,1666.0,2803.0,254.0,210169.0,882.0,29124.0,124813.0,6.64,185.97,0.554171609331752,67114992.0,29124.0,397211.0,43.39,7.33,591.84,404.0
2021-01-19,25532.0,1995.0,2829.0,315.0,211785.0,1622.0,22712.0,127199.0,6.77,189.52,0.559311981020166,67114992.0,22712.0,336837.0,33.84,6.74,501.88,373.0
2021-01-20,25650.0,1911.0,2842.0,292.0,213211.0,1461.0,21500.0,128860.0,6.83,192.0,0.561882166864373,67114992.0,21500.0,320321.0,32.03,6.71,477.27,316.0
2021-01-21,25699.0,1759.0,2866.0,253.0,214507.0,1327.0,21873.0,130771.0,6.86,194.85,0.566627125345987,67114992.0,21873.0,339952.0,32.59,6.43,506.52,358.0
2021-01-22,25872.0,1861.0,2902.0,270.0,215791.0,1308.0,22825.0,132695.0,6.84,197.71,0.573744563068407,67114992.0,22825.0,382375.0,34.01,5.97,569.73,323.0
2021-01-23,25864.0,1174.0,2886.0,172.0,216694.0,928.0,12815.0,133683.0,6.86,199.18,0.570581257413998,67114992.0,12815.0,201359.0,19.09,6.36,300.02,231.0
2021-01-24,26357.0,918.0,2955.0,175.0,216934.0,246.0,2755.0,133598.0,6.87,199.06,0.584223013048636,67114992.0,2755.0,42569.0,4.1,6.47,63.43,172.0
2021-01-25,26888.0,1773.0,3031.0,299.0,217677.0,769.0,29853.0,134323.0,6.84,200.14,0.599248714907078,67114992.0,29853.0,431084.0,44.48,6.93,642.31,449.0
2021-01-26,27005.0,2006.0,3071.0,343.0,219121.0,1486.0,22208.0,133821.0,6.75,199.39,0.6071569790431,67114992.0,22208.0,359225.0,33.09,6.18,535.24,352.0
2021-01-27,27131.0,1933.0,3097.0,318.0,220539.0,1441.0,21130.0,133451.0,6.66,198.84,0.612297350731515,67114992.0,21130.0,339931.0,31.48,6.22,506.49,351.0
2021-01-28,27128.0,1726.0,3101.0,272.0,221872.0,1362.0,22402.0,133981.0,6.54,199.63,0.613088177145117,67114992.0,22402.0,384772.0,33.38,5.82,573.3,348.0
2021-01-29,27270.0,1823.0,3120.0,271.0,223143.0,1304.0,23074.0,134230.0,6.43,200.0,0.616844602609727,67114992.0,23074.0,414048.0,34.38,5.57,616.92,356.0
2021-01-30,27242.0,1176.0,3103.0,192.0,224089.0,942.0,12880.0,134296.0,6.38,200.1,0.613483590351918,67114992.0,12880.0,216831.0,19.19,5.94,323.07,242.0
2021-01-31,27573.0,816.0,3148.0,148.0,224375.0,298.0,3146.0,134687.0,6.4,200.68,0.622380387504943,67114992.0,3146.0,44487.0,4.69,7.07,66.28,195.0
2021-02-01,27874.0,1750.0,3218.0,318.0,225288.0,939.0,30047.0,134885.0,6.42,200.98,0.636219849742981,67114992.0,30047.0,441449.0,44.77,6.81,657.75,456.0
2021-02-02,28029.0,2189.0,3270.0,369.0,226865.0,1601.0,22767.0,135443.0,6.38,201.81,0.64650059311981,67114992.0,22767.0,384709.0,33.92,5.92,573.21,404.0
2021-02-03,27953.0,1882.0,3267.0,275.0,228441.0,1592.0,20728.0,135041.0,6.33,201.21,0.645907473309609,67114992.0,20728.0,350163.0,30.88,5.92,521.74,358.0
2021-02-04,27766.0,1752.0,3240.0,275.0,229944.0,1537.0,20715.0,133354.0,6.25,198.69,0.640569395017794,67114992.0,20715.0,378764.0,30.86,5.47,564.35,360.0
2021-02-05,27572.0,1719.0,3235.0,255.0,231518.0,1590.0,21471.0,131751.0,6.14,196.31,0.639580862000791,67114992.0,21471.0,422411.0,31.99,5.08,629.38,296.0
2021-02-06,27327.0,1126.0,3215.0,168.0,232662.0,1147.0,12102.0,130973.0,6.07,195.15,0.63562672993278,67114992.0,12102.0,222151.0,18.03,5.45,331.0,191.0
2021-02-07,27652.0,790.0,3262.0,160.0,232946.0,291.0,2613.0,130440.0,6.05,194.35,0.644918940292606,67114992.0,2613.0,43400.0,3.89,6.02,64.67,171.0
2021-02-08,27995.0,1893.0,3353.0,356.0,233962.0,1043.0,25689.0,126080.0,5.93,187.86,0.662910241202056,67114992.0,25689.0,427520.0,38.28,6.01,637.0,460.0
2021-02-09,27634.0,1931.0,3332.0,334.0,235686.0,1764.0,19810.0,123123.0,5.81,183.45,0.658758402530645,67114992.0,19810.0,379446.0,29.52,5.22,565.37,439.0
2021-02-10,27417.0,1525.0,3309.0,282.0,237082.0,1430.0,18267.0,120662.0,5.7,179.78,0.654211150652432,67114992.0,18267.0,345339.0,27.22,5.29,514.55,297.0
2021-02-11,26963.0,1618.0,3327.0,269.0,238722.0,1673.0,17491.0,117438.0,5.56,174.98,0.657769869513642,67114992.0,17491.0,363234.0,26.06,4.82,541.21,371.0
2021-02-12,26424.0,1405.0,3298.0,264.0,240259.0,1561.0,18542.0,114509.0,5.46,170.62,0.652036378015026,67114992.0,18542.0,403086.0,27.63,4.6,600.59,320.0
2021-02-13,26196.0,1085.0,3294.0,191.0,241323.0,1089.0,10755.0,113162.0,5.39,168.61,0.651245551601424,67114992.0,10755.0,216217.0,16.02,4.97,322.16,199.0
2021-02-14,26401.0,651.0,3299.0,113.0,241597.0,280.0,2593.0,113142.0,5.39,168.58,0.652234084618426,67114992.0,2593.0,42757.0,3.86,6.06,63.71,167.0
2021-02-15,26478.0,1431.0,3371.0,306.0,242497.0,934.0,24973.0,112426.0,5.41,167.51,0.666468960063266,67114992.0,24973.0,420372.0,37.21,5.94,626.35,413.0
2021-02-16,26195.0,1857.0,3338.0,323.0,244207.0,1740.0,19744.0,112362.0,5.46,167.42,0.659944642151048,67114992.0,19744.0,361077.0,29.42,5.47,538.0,352.0
2021-02-17,25929.0,1559.0,3340.0,311.0,245706.0,1525.0,19701.0,113796.0,5.54,169.55,0.660340055357849,67114992.0,19701.0,338411.0,29.35,5.82,504.23,311.0
2021-02-18,25717.0,1490.0,3384.0,262.0,247096.0,1411.0,20501.0,116805.0,5.67,174.04,0.669039145907473,67114992.0,20501.0,362650.0,30.55,5.65,540.34,272.0
2021-02-19,25506.0,1543.0,3380.0,309.0,248457.0,1422.0,22274.0,120536.0,5.84,179.6,0.668248319493871,67114992.0,22274.0,404777.0,33.19,5.5,603.11,328.0
2021-02-20,25269.0,1029.0,3369.0,195.0,249520.0,1076.0,12532.0,122312.0,5.91,182.24,0.666073546856465,67114992.0,12532.0,215475.0,18.67,5.82,321.05,183.0
2021-02-21,25464.0,593.0,3392.0,141.0,249727.0,217.0,3040.0,122759.0,5.93,182.91,0.670620798734678,67114992.0,3040.0,43534.0,4.53,6.98,64.86,160.0
2021-02-22,25831.0,1529.0,3407.0,274.0,250532.0,823.0,29166.0,126953.0,6.22,189.16,0.673586397785686,67114992.0,29166.0,407118.0,43.46,7.16,606.6,334.0
2021-02-23,25660.0,1780.0,3435.0,345.0,252083.0,1575.0,22187.0,129396.0,6.4,192.8,0.679122182680902,67114992.0,22187.0,344320.0,33.06,6.44,513.03,314.0
2021-02-24,25614.0,1636.0,3436.0,319.0,253450.0,1396.0,21055.0,130750.0,6.49,194.81,0.679319889284302,67114992.0,21055.0,328995.0,31.37,6.4,490.2,278.0
2021-02-25,25317.0,1454.0,3430.0,301.0,254868.0,1444.0,21028.0,131278.0,6.56,195.6,0.678133649663899,67114992.0,21028.0,344600.0,31.33,6.1,513.45,261.0
2021-02-26,25130.0,1634.0,3445.0,303.0,256326.0,1488.0,21612.0,130618.0,6.57,194.62,0.681099248714907,67114992.0,21612.0,390031.0,32.2,5.54,581.14,286.0
2021-02-27,24989.0,1007.0,3453.0,208.0,257258.0,938.0,12621.0,130707.0,6.59,194.75,0.682680901542112,67114992.0,12621.0,206631.0,18.81,6.11,307.88,186.0
2021-02-28,25280.0,728.0,3492.0,164.0,257555.0,297.0,2948.0,130615.0,6.59,194.61,0.690391459074733,67114992.0,2948.0,44447.0,4.39,6.63,66.23,122.0
2021-03-01,25430.0,1393.0,3544.0,347.0,258384.0,857.0,27426.0,128875.0,6.57,192.02,0.700672202451562,67114992.0,27426.0,404395.0,40.86,6.78,602.54,379.0
2021-03-02,25263.0,1705.0,3586.0,366.0,259893.0,1541.0,21160.0,127848.0,6.55,190.49,0.708975879794385,67114992.0,21160.0,337625.0,31.53,6.27,503.05,301.0
2021-03-03,25111.0,1622.0,3637.0,322.0,261289.0,1413.0,20461.0,127250.0,6.54,189.6,0.719058916567813,67114992.0,20461.0,320471.0,30.49,6.38,477.5,326.0
2021-03-04,24891.0,1538.0,3633.0,293.0,262690.0,1424.0,20500.0,126722.0,6.5,188.81,0.718268090154211,67114992.0,20500.0,345262.0,30.54,5.94,514.43,295.0
2021-03-05,24765.0,1397.0,3680.0,324.0,263919.0,1255.0,21919.0,127029.0,6.48,189.27,0.727560300514037,67114992.0,21919.0,396004.0,32.66,5.54,590.04,239.0
2021-03-06,24625.0,1097.0,3689.0,233.0,264909.0,998.0,13703.0,128112.0,6.5,190.88,0.729339659944642,67114992.0,13703.0,214087.0,20.42,6.4,318.99,173.0
2021-03-07,24818.0,720.0,3743.0,187.0,265295.0,389.0,3153.0,128317.0,6.51,191.19,0.740015816528272,67114992.0,3153.0,46265.0,4.7,6.82,68.93,130.0
2021-03-08,25195.0,1584.0,3849.0,381.0,266096.0,840.0,29339.0,130231.0,6.58,194.04,0.760972716488731,67114992.0,29339.0,427894.0,43.71,6.86,637.55,360.0
2021-03-09,25201.0,1810.0,3918.0,421.0,267539.0,1471.0,23646.0,132715.0,6.61,197.74,0.774614472123369,67114992.0,23646.0,370741.0,35.23,6.38,552.4,299.0
2021-03-10,24969.0,1574.0,3918.0,343.0,269019.0,1513.0,23807.0,136065.0,6.69,202.73,0.774614472123369,67114992.0,23807.0,346285.0,35.47,6.87,515.96,266.0
2021-03-11,24858.0,1609.0,3992.0,385.0,270433.0,1414.0,24632.0,140197.0,6.67,208.89,0.78924476077501,67114992.0,24632.0,410761.0,36.7,6.0,612.03,266.0
2021-03-12,24749.0,1448.0,4033.0,306.0,271678.0,1262.0,26454.0,144730.0,6.67,215.64,0.797350731514433,67114992.0,26454.0,464838.0,39.42,5.69,692.6,228.0
2021-03-13,24671.0,1087.0,4070.0,263.0,272615.0,968.0,17032.0,148057.0,6.73,220.6,0.804665875840253,67114992.0,17032.0,245178.0,25.38,6.95,365.31,174.0
2021-03-14,24989.0,821.0,4127.0,188.0,272960.0,351.0,4246.0,149150.0,6.75,222.23,0.815935152234085,67114992.0,4246.0,54672.0,6.33,7.77,81.46,140.0
2021-03-15,25469.0,1676.0,4219.0,401.0,273771.0,824.0,38786.0,158595.0,7.03,236.3,0.834124159746936,67114992.0,38786.0,495377.0,57.79,7.83,738.1,333.0
2021-03-16,25492.0,2005.0,4239.0,435.0,275360.0,1622.0,30766.0,165716.0,7.12,246.91,0.838078291814947,67114992.0,30766.0,449165.0,45.84,6.85,669.25,320.0
2021-03-17,25314.0,1745.0,4219.0,357.0,276993.0,1638.0,30446.0,172355.0,7.22,256.81,0.834124159746936,67114992.0,30446.0,404927.0,45.36,7.52,603.33,246.0
2021-03-18,25389.0,1661.0,4246.0,382.0,278263.0,1297.0,31208.0,178931.0,7.27,266.6,0.839462238038751,67114992.0,31208.0,483710.0,46.5,6.45,720.72,273.0
2021-03-19,25339.0,1699.0,4287.0,383.0,279646.0,1426.0,33211.0,185686.0,7.31,276.67,0.847568208778173,67114992.0,33211.0,545585.0,49.48,6.09,812.91,297.0
2021-03-20,25537.0,1348.0,4353.0,317.0,280571.0,955.0,20736.0,189391.0,7.33,282.19,0.86061684460261,67114992.0,20736.0,283120.0,30.9,7.32,421.84,185.0
2021-03-21,25926.0,926.0,4406.0,196.0,280955.0,385.0,5011.0,190156.0,7.35,283.33,0.871095294582839,67114992.0,5011.0,59797.0,7.47,8.38,89.1,138.0
2021-03-22,26488.0,1902.0,4548.0,471.0,281885.0,955.0,46960.0,198330.0,7.47,295.51,0.899169632265718,67114992.0,46960.0,581870.0,69.97,8.07,866.97,344.0
2021-03-23,26756.0,2286.0,4634.0,488.0,283507.0,1669.0,38102.0,205664.0,7.51,306.44,0.916172400158165,67114992.0,38102.0,535945.0,56.77,7.11,798.55,292.0
2021-03-24,26876.0,2130.0,4651.0,384.0,285199.0,1710.0,37147.0,212363.0,7.54,316.42,0.919533412415975,67114992.0,37147.0,483579.0,55.35,7.68,720.52,248.0
2021-03-25,27036.0,1860.0,4709.0,408.0,286607.0,1432.0,38239.0,219394.0,7.54,326.89,0.931000395413207,67114992.0,38239.0,571179.0,56.98,6.69,851.05,228.0
2021-03-26,27242.0,2048.0,4766.0,476.0,288062.0,1480.0,39973.0,226159.0,7.55,336.97,0.942269671807038,67114992.0,39973.0,635495.0,59.56,6.29,946.87,304.0
2021-03-27,27259.0,1567.0,4791.0,332.0,289350.0,1299.0,25164.0,230587.0,7.53,343.57,0.947212336892052,67114992.0,25164.0,347661.0,37.49,7.24,518.01,194.0
2021-03-28,27712.0,1017.0,4872.0,238.0,289752.0,404.0,5130.0,230706.0,7.53,343.75,0.963226571767497,67114992.0,5130.0,63418.0,7.64,8.09,94.49,131.0
2021-03-29,28322.0,2099.0,4974.0,484.0,290810.0,1091.0,53147.0,236893.0,7.53,352.97,0.983392645314354,67114992.0,53147.0,687918.0,79.19,7.73,1024.98,362.0
2021-03-30,28510.0,2579.0,5072.0,569.0,292796.0,2011.0,43578.0,242371.0,7.44,361.13,1.00276789244761,67114992.0,43578.0,656730.0,64.93,6.64,978.51,337.0
2021-03-31,28463.0,2209.0,5053.0,472.0,294638.0,1865.0,39653.0,244876.0,7.32,364.86,0.999011466982997,67114992.0,39653.0,570865.0,59.08,6.95,850.58,304.0
2021-04-01,28581.0,2035.0,5109.0,480.0,296166.0,1561.0,39522.0,246159.0,7.15,366.77,1.01008303677343,67114992.0,39522.0,660705.0,58.89,5.98,984.44,313.0
2021-04-02,28729.0,2092.0,5254.0,505.0,297734.0,1614.0,38714.0,244901.0,7.04,364.9,1.03875049426651,67114992.0,38714.0,671048.0,57.68,5.77,999.85,301.0
2021-04-03,28886.0,1730.0,5273.0,399.0,299075.0,1348.0,24341.0,244077.0,6.89,363.67,1.04250691973112,67114992.0,24341.0,406885.0,36.27,5.98,606.25,187.0
2021-04-04,29356.0,1224.0,5341.0,270.0,299624.0,562.0,4932.0,243879.0,6.88,363.37,1.05595096876236,67114992.0,4932.0,66172.0,7.35,7.45,98.59,185.0
2021-04-05,29907.0,1219.0,5433.0,284.0,300064.0,448.0,8620.0,199353.0,6.61,297.03,1.07413997627521,67114992.0,8620.0,103118.0,12.84,8.36,153.64,197.0
2021-04-06,30639.0,2459.0,5626.0,632.0,301299.0,1273.0,53856.0,209628.0,7.1,312.34,1.11229735073151,67114992.0,53856.0,630921.0,80.24,8.54,940.06,409.0
2021-04-07,30904.0,3131.0,5729.0,673.0,303639.0,2388.0,39132.0,209109.0,7.3,311.57,1.13266113088177,67114992.0,39132.0,478424.0,58.31,8.18,712.84,433.0
2021-04-08,30555.0,2156.0,5705.0,498.0,305711.0,2116.0,37020.0,206607.0,7.69,307.84,1.12791617240016,67114992.0,37020.0,469921.0,55.16,7.88,700.17,345.0
2021-04-09,30326.0,2120.0,5757.0,498.0,307674.0,1986.0,37994.0,205883.0,8.1,306.76,1.13819691577699,67114992.0,37994.0,510247.0,56.61,7.45,760.26,301.0
2021-04-10,30238.0,1649.0,5769.0,388.0,309136.0,1481.0,24085.0,205627.0,8.41,306.38,1.14056939501779,67114992.0,24085.0,296445.0,35.89,8.12,441.7,210.0
2021-04-11,30671.0,1305.0,5838.0,286.0,309787.0,656.0,5020.0,205714.0,8.44,306.51,1.15421115065243,67114992.0,5020.0,59451.0,7.48,8.44,88.58,178.0
2021-04-12,31262.0,2172.0,5916.0,492.0,310934.0,1168.0,46313.0,243408.0,8.85,362.67,1.16963226571768,67114992.0,46313.0,480572.0,69.01,9.64,716.04,385.0
2021-04-13,31226.0,2501.0,5952.0,555.0,313051.0,2153.0,34360.0,223926.0,8.86,333.65,1.1767497034401,67114992.0,34360.0,392001.0,51.2,8.77,584.07,324.0
2021-04-14,30868.0,2072.0,5902.0,441.0,315152.0,2115.0,31741.0,216530.0,8.91,322.63,1.16686437327007,67114992.0,31741.0,370718.0,47.29,8.56,552.36,297.0
2021-04-15,30668.0,2062.0,5924.0,501.0,317036.0,1899.0,31452.0,210962.0,8.97,314.33,1.17121391854488,67114992.0,31452.0,376593.0,46.86,8.35,561.12,300.0
2021-04-16,30472.0,2044.0,5914.0,463.0,318923.0,1900.0,32307.0,205276.0,9.06,305.86,1.16923685251087,67114992.0,32307.0,418166.0,48.14,7.73,623.06,309.0
2021-04-17,30329.0,1471.0,5877.0,359.0,320275.0,1380.0,20428.0,201618.0,9.06,300.41,1.16192170818505,67114992.0,20428.0,248817.0,30.44,8.21,370.73,189.0
2021-04-18,30789.0,1111.0,5893.0,233.0,320757.0,488.0,4600.0,201199.0,9.07,299.78,1.16508501383946,67114992.0,4600.0,52407.0,6.85,8.78,78.09,140.0
2021-04-19,31214.0,2066.0,5970.0,502.0,321889.0,1170.0,41391.0,196314.0,9.16,292.5,1.18030842230131,67114992.0,41391.0,419189.0,61.67,9.87,624.58,449.0
2021-04-20,31086.0,2404.0,5984.0,601.0,323961.0,2074.0,30766.0,192721.0,9.18,287.15,1.18307631474891,67114992.0,30766.0,344171.0,45.84,8.94,512.81,375.0
